vin,msrp,dealer's price,price,make,model,year,transmission,mileage,dealer name,dealer address,lat,lng
1C4JJXR61NW152861,"$67,935 ","$67,935 ","$68,218 ",Jeep,Wrangler,2022,8-Speed Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4JJXR64NW108322,"$69,920 ","$69,920 ","$69,920 ",Jeep,Wrangler,2022,8-Speed Automatic,---,Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",33.2203892,-96.841397
1C4JJXR6XNW108101,"$68,700 ","$68,700 ","$68,700 ",Jeep,Wrangler,2022,8-Speed Automatic,3 miles,Pegasus CDJR,"305 South Interstate Highway 45 Ennis, TX 75119",32.3312863,-96.6154653
1C4JJXR62NW270773,"$70,475 ","$70,475 ","$70,475 ",Jeep,Wrangler,2022,8-Speed Automatic,---,Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",32.6790785,-97.1147754
1C4JJXR61NW274197,"$70,870 ","$70,870 ","$70,870 ",Jeep,Wrangler,2022,8-Speed Automatic,---,Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",32.6790785,-97.1147754
5TFLA5AB9NX008331,"$47,511 ","$47,511 ","$47,511 ",Toyota,Tundra,2022,Automatic,5 miles,Pat Lobb Toyota of McKinney,"3350 S Central Expy Mckinney, TX 75070",33.1675378,-96.643936
5TFLA5BC2NX001986,"$47,892 ","$47,892 ","$47,892 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFLA5AB3NX111468,"$48,957 ","$48,957 ","$48,957 ",Toyota,Tundra,2022,Automatic,1 miles,Family Toyota of Arlington,"1661 Wet N Wild Way Arlington, TX 76011",32.7612421,-97.0858991
5TFLA5AB3NX012214,"$48,957 ","$50,073 ","$50,073 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFLA5AB3NX012830,"$48,957 ","$50,073 ","$50,073 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFLA5EC0NX007782,"$50,312 ","$50,312 ","$50,312 ",Toyota,Tundra,2022,Automatic,13 miles,Sport City Toyota,"12650 Lyndon B Johnson Fwy Dallas, TX 75228",32.8624234,-96.6618909
5TFLA5AB3NX009930,"$51,376 ","$51,376 ","$51,376 ",Toyota,Tundra,2022,Automatic,5 miles,Pat Lobb Toyota of McKinney,"3350 S Central Expy Mckinney, TX 75070",33.1675378,-96.643936
5TFLA5DB4NX040258,"$51,957 ","$51,957 ","$51,957 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFLA5DB0NX039494,"$51,957 ","$51,957 ","$51,957 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFLA5DB7NX039427,"$51,957 ","$51,957 ","$51,957 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFLA5AB5NX012196,"$51,965 ","$51,965 ","$51,965 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFLA5DB7NX035412,"$51,957 ","$53,073 ","$53,073 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFLA5DB6NX038463,"$55,731 ","$56,847 ","$56,847 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFJA5DB2NX039049,"$57,936 ","$57,936 ","$57,936 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFJA5DB9NX038318,"$60,281 ","$60,281 ","$60,281 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Granbury,"5100 East US Hwy 377 Granbury, TX 76049",32.4699904,-97.7046741
5TFJA5DB6NX040415,"$61,248 ","$61,248 ","$61,248 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFMA5AB2NX011222,"$61,729 ","$62,845 ","$62,845 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFMA5EC8NX21A301,"$64,165 ","$65,281 ","$65,281 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFMA5EC4NX007336,"$66,042 ","$66,042 ","$66,042 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFMA5DB0NX039001,"$67,227 ","$68,343 ","$68,343 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFMA5DB1NX040884,"$67,652 ","$68,768 ","$68,768 ",Toyota,Tundra,2022,Automatic,0 miles,Texas Toyota of Grapevine,"701 E State Highway 114 Grapevine, TX 76092",32.9528879,-97.1366186
5TFVC5DB1NX003705,"$77,922 ","$77,922 ","$77,922 ",Toyota,Tundra,2022,Automatic,6 miles,Shottenkirk Toyota Weatherford,"3131 Fort Worth Hwy Weatherford, TX 76087",32.7582312,-97.7007613
5TFVC5DB7NX003594,"$78,347 ","$78,347 ","$78,347 ",Toyota,Tundra,2022,Automatic,5 miles,Lone Star Toyota of Lewisville,"1547 S. Stemmons Frwy. Lewisville, TX 75067",33.0215012,-96.9871311
1FMEE5DP8NLB35076,Not Provided,"$32,020 ","$32,225 ",Ford,Bronco,2022,Automatic,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH9NLB12171,Not Provided,"$40,470 ","$40,675 ",Ford,Bronco,2022,,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH9NLB13062,Not Provided,"$42,015 ","$42,220 ",Ford,Bronco,2022,,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5CP1NLB31612,Not Provided,"$44,495 ","$44,700 ",Ford,Bronco,2022,Automatic,0 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH2NLB33377,"$46,520 ","$46,520 ","$46,520 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMDE5BH4NLA82318,"$52,955 ","$62,955 ","$63,162 ",Ford,Bronco,2022,Automatic,10 miles,"J.O. Williams Motors, Inc.","419 E Broadway Ave. Gladewater, TX 75647",32.5356344,-94.9403472
1FMEE5DP6NLB31740,"$54,270 ","$54,270 ","$54,270 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP4NLB25337,"$54,920 ","$54,920 ","$54,920 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP3NLB09887,"$55,725 ","$55,725 ","$55,725 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP4NLB30943,Not Provided,"$56,590 ","$56,795 ",Ford,Bronco,2022,Automatic,3 miles,DeMontrond Ford,"3944 US 59 S Cleveland, TX 77328",30.2823488,-95.1302179
1FMEE5DP0NLA73236,"$57,235 ","$57,235 ","$57,235 ",Ford,Bronco,2022,Automatic,0 miles,Chaparral Ford Inc.,"102 County Road 773 Devine, TX 78016",29.1484967,-98.8758245
1FMDE5BH2NLA83712,Not Provided,"$57,590 ","$57,590 ",Ford,Bronco,2022,Automatic,269 miles,Carvana,"102 County Road 773 Devine, TX 78016",29.1484967,-98.8758245
1FMEE5DP1NLB31435,"$63,245 ","$63,245 ","$63,245 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP3NLB32912,"$64,185 ","$64,185 ","$64,185 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP0NLA79277,Not Provided,"$68,990 ","$68,990 ",Ford,Bronco,2022,Automatic,58 miles,Carvana,"2661 N Interstate 35 San Marcos, TX 78666",29.9003779,-97.9061361
3FTTW8F98NRA45047,Not Provided,"$41,990 ","$41,990 ",Ford,Maverick,2022,8-Speed Automatic,193 miles,Carvana,"31480 IH 10 west Boerne, TX 78006",29.7552302,-98.7024799
3FTTW8F99NRA41511,Not Provided,"$42,990 ","$42,990 ",Ford,Maverick,2022,8-Speed Automatic,229 miles,Carvana,"31480 IH 10 west Boerne, TX 78006",29.7552302,-98.7024799
3FTTW8F98NRA53665,Not Provided,"$43,590 ","$43,590 ",Ford,Maverick,2022,8-Speed Automatic,58 miles,Carvana,"31480 IH 10 west Boerne, TX 78006",29.7552302,-98.7024799
1GT40FDA3NU100794,"$112,839 ","$112,839 ","$112,839 ",General Motors,Hummer,2022,Automatic,13 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA6NU100305,"$114,590 ","$114,590 ","$114,590 ",General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDAXNU100517,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,1-Speed Automatic,0 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA3NU100729,Not Provided,"$115,139 ","$115,139 ",General Motors,Hummer,2022,1-Speed Automatic,3 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA1NU100552,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA4NU100674,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA4NU100688,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,Automatic,13 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA3NU100407,"$115,439 ","$115,439 ","$115,439 ",General Motors,Hummer,2022,Automatic,5 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",29.6681773,-95.5518088
3GNKBERS8NS195163,"$46,015 ","$46,015 ","$46,015 ",General Motors,Blazer,2022,Automatic,5 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBCR47NS203520,"$37,855 ","$37,855 ","$37,855 ",General Motors,Blazer,2022,Automatic,5 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBERSXNS195987,"$46,370 ","$46,370 ","$46,370 ",General Motors,Blazer,2022,Automatic,10 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBCR40NS202323,"$35,350 ","$34,100 ","$34,100 ",General Motors,Blazer,2022,Automatic,0 miles,Neessen Chevrolet Buick GMC Truck,"2007 S US Highway 77 Byp Kingsville, TX 78363",27.4978243,-97.8446006
3GNKBCR43NS200923,"$37,950 ","$36,961 ","$37,281 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
3GNKBCR47NS203520,"$37,855 ","$37,855 ","$37,855 ",General Motors,Blazer,2022,Automatic,5 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBFRS5NS189150,"$43,040 ","$42,141 ","$42,386 ",General Motors,Blazer,2022,Automatic,2 miles,Westside Chevrolet,"23001 Katy Fwy Katy, TX 77450",29.7836894,-95.7689096
3GNKBERS4NS145909,"$44,980 ","$43,442 ","$43,706 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,2 miles,Classic Chevrolet of Houston,"7000 Southwest Fwy Houston, TX 77074",29.7102127,-95.5097388
3GNKBJRS1NS124962,Not Provided,"$44,990 ","$44,990 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,271 miles,Carvana,"7000 Southwest Fwy Houston, TX 77074",29.7102127,-95.5097388
3GNKBERS2NS200339,"$46,885 ","$46,885 ","$46,885 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,5 miles,Four Stars Auto Ranch Chevrolet Buick,"262 US HWY 287 S Henrietta, TX 76365",33.7977697,-98.1944308
3GNKBERS8NS195163,"$46,015 ","$46,015 ","$46,015 ",General Motors,Blazer,2022,Automatic,5 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBERSXNS195987,"$46,370 ","$46,370 ","$46,370 ",General Motors,Blazer,2022,Automatic,10 miles,Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",29.7476019,-98.6952709
3GNKBERS2NS203029,"$47,670 ","$47,670 ","$47,670 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,2 miles,El Dorado Chevrolet,"2300 North Central Expressway Mckinney, TX 75070",33.2265094,-96.6314957
3GNKBERS8NS196409,"$45,975 ","$46,725 ","$46,725 ",General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",29.5897305,-98.2974632
3GNKBERS7NS196885,"$46,525 ","$47,275 ","$47,275 ",General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",29.5897305,-98.2974632
3GNKBERS2NS196860,"$47,520 ","$47,850 ","$47,850 ",General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",29.5897305,-98.2974632
1C4GJXAN0NW257291,"$37,275 ","$34,175 ","$34,175 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXAG9NW180572,"$38,560 ","$38,560 ","$38,560 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,San Marcos Chrysler Dodge,"2990 I-35 S San Marcos, TX 78666",29.8413264,-97.9724411
1C4HJXAG3NW194869,"$38,660 ","$38,660 ","$38,968 ",Jeep,Wrangler,2022,8-Speed Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4HJXAG9NW272555,"$39,370 ","$39,370 ","$39,370 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,San Marcos Chrysler Dodge,"2990 I-35 S San Marcos, TX 78666",29.8413264,-97.9724411
1C4GJXAG4MW759639,Not Provided,"$39,590 ","$39,590 ",Jeep,Wrangler,2022,6-Speed Manual,273 miles,Carvana,"2990 I-35 S San Marcos, TX 78666",29.8413264,-97.9724411
1C4HJXAG7NW262882,"$39,575 ","$39,575 ","$39,719 ",Jeep,Wrangler,2022,Automatic,0 miles,Neessen Chrysler Dodge Jeep Ram,"2151 N US Highway 77 Byp Kingsville, TX 78363",27.5371885,-97.835223
1C4GJXAN4NW175564,"$41,330 ","$40,561 ","$40,561 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4GJXANXNW175567,"$41,330 ","$40,716 ","$40,716 ",Jeep,Wrangler,2022,8-Speed Automatic,29 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4GJXANXNW223827,"$39,910 ","$40,910 ","$41,230 ",Jeep,Wrangler,2022,8-Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4GJXAN8NW223826,"$40,305 ","$41,305 ","$41,625 ",Jeep,Wrangler,2022,8-Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4GJXAN1NW223828,"$40,305 ","$41,305 ","$41,625 ",Jeep,Wrangler,2022,8-Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXAG1NW242112,"$43,250 ","$43,250 ","$43,250 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4GJXANXNW223830,"$43,160 ","$44,160 ","$44,480 ",Jeep,Wrangler,2022,8-Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4GJXAG1NW223829,"$43,265 ","$44,265 ","$44,585 ",Jeep,Wrangler,2022,8-Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXCG2NW201906,"$45,945 ","$45,945 ","$46,344 ",Jeep,Wrangler,2022,Manual,6 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXCN0NW196137,"$50,535 ","$50,535 ","$50,934 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXCG4NW180850,"$50,990 ","$50,990 ","$51,298 ",Jeep,Wrangler,2022,8-Speed Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4HJXDG9NW194970,"$50,220 ","$49,771 ","$49,771 ",Jeep,Wrangler,2022,8-Speed Automatic,10 miles,Atascosa Chrysler Dodge Jeep,"110128 I-37 Pleasanton, TX 78064",28.9984087,-98.4294747
1C4HJXDN2NW231419,"$39,565 ","$36,465 ","$36,465 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN9NW231417,"$39,565 ","$36,465 ","$36,465 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDNXNW252230,"$42,370 ","$39,270 ","$39,270 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN1NW243593,"$42,715 ","$39,615 ","$39,615 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDNXNW252227,"$42,765 ","$39,665 ","$39,665 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN3NW252232,"$42,765 ","$41,609 ","$41,609 ",Jeep,Wrangler,2022,8-Speed Automatic,1 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG1NW240629,"$42,985 ","$39,885 ","$39,885 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN5NW243595,"$43,065 ","$39,965 ","$39,965 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN1NW253881,"$40,060 ","$40,060 ","$40,060 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDN3NW253882,"$40,060 ","$40,060 ","$40,060 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDN6NW243959,"$40,160 ","$40,160 ","$40,160 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDNXNW253569,"$45,225 ","$42,125 ","$42,125 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN8NW242280,"$42,980 ","$42,980 ","$43,379 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG9NW226056,"$43,480 ","$43,480 ","$43,879 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG1NW225029,"$43,920 ","$43,920 ","$43,920 ",Jeep,Wrangler,2022,8-Speed Automatic,---,Boerne Dodge Chrysler Jeep Ram,"30300 I-10 West Boerne, TX 78006",29.744395,-98.6910634
1C4HJXDG6NW224829,"$44,880 ","$44,880 ","$45,279 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG9NW181815,"$46,150 ","$45,650 ","$45,650 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDNXMW815680,Not Provided,"$45,835 ","$45,835 ",Jeep,Wrangler,2022,Automatic,8 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG2NW181817,"$46,545 ","$46,045 ","$46,045 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDNXNW201424,"$45,820 ","$45,820 ","$46,219 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDM8NW231982,"$49,875 ","$46,775 ","$46,775 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG7NW181814,"$47,045 ","$47,045 ","$47,045 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDG5NW181813,"$47,045 ","$47,045 ","$47,045 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",29.3545562,-98.8454975
1C4HJXDGXNW231427,"$50,670 ","$47,570 ","$47,570 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN1NW223831,"$46,365 ","$47,365 ","$47,685 ",Jeep,Wrangler,2022,8-Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXDG3NW231429,"$51,065 ","$47,965 ","$47,965 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG2NW227579,"$51,370 ","$48,270 ","$48,270 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN3NW223832,"$47,010 ","$48,010 ","$48,330 ",Jeep,Wrangler,2022,8-Speed Automatic,2 miles,Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",31.708962,-96.1792575
1C4HJXEN2NW118228,"$48,130 ","$48,130 ","$48,529 ",Jeep,Wrangler,2022,Automatic,6 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG8NW231426,"$51,765 ","$48,665 ","$48,665 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDN7NW222313,"$48,685 ","$48,685 ","$48,829 ",Jeep,Wrangler,2022,Automatic,0 miles,Neessen Chrysler Dodge Jeep Ram,"2151 N US Highway 77 Byp Kingsville, TX 78363",27.5371885,-97.835223
1C4HJXDG6NW231425,"$52,210 ","$49,110 ","$49,110 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG0NW227581,"$52,560 ","$49,460 ","$49,460 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG0NW227578,"$52,560 ","$49,460 ","$49,460 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
